PurchaseID,CustomerID,ProductID,PurchaseDate,PurchaseStatus,PurchaseAmount
2515,620,47,05-12-2021,Refunded,427.64
2516,225,21,07-11-2022,Pending,679.64
2517,280,41,22-09-2022,Refunded,317.55
2518,406,2,29-04-2020,Shipped,688.01
2519,242,36,16-02-2020,Paid,137.08
2520,553,38,10-08-2020,Pending,545.94
2521,589,42,04-08-2022,Failed,262.8
2522,464,8,21-07-2023,Refunded,956.13
2523,81,49,03-06-2023,Failed,680.35
2524,121,31,02-04-2024,Pending,87.29
2525,913,21,23-11-2022,Shipped,268.27
2526,746,7,26-10-2019,Shipped,962.17
2527,222,32,20-10-2022,Pending,10.69
2528,496,28,03-03-2024,Shipped,590.27
2529,862,6,17-01-2021,Failed,428.76
2530,517,34,24-06-2024,Refunded,191.1
2531,428,34,14-07-2020,Pending,412.31
2532,10,4,05-10-2023,Pending,467.72
2533,898,9,08-09-2021,Paid,955.64
2534,240,19,29-11-2021,Failed,183.07
2535,241,40,28-12-2022,Shipped,601.54
2536,583,8,07-10-2023,Failed,296.07
2537,440,33,14-01-2021,Pending,370.73
2538,110,8,17-10-2022,Refunded,489.76
2539,662,48,26-05-2022,Refunded,356.16
2540,553,47,27-05-2023,Paid,117.66
2541,127,28,13-12-2022,Refunded,793.71
2542,702,14,12-09-2023,Shipped,203.49
2543,428,27,26-04-2023,Failed,672.04
2544,414,39,14-02-2023,Shipped,20.26
2545,639,37,16-07-2022,Failed,590.46
2546,721,10,01-08-2020,Failed,702.55
2547,817,23,14-07-2023,Paid,900.87
2548,717,3,27-10-2020,Shipped,433.55
2549,205,30,12-01-2021,Paid,45.1
2550,484,15,17-12-2020,Shipped,31.09
2551,886,11,23-10-2023,Failed,209.53
2552,31,34,02-06-2021,Paid,119.84
2553,448,21,29-01-2021,Refunded,263.17
2554,948,43,30-05-2024,Paid,931.16
2555,525,36,14-06-2020,Shipped,236.41
2556,100,8,20-12-2021,Paid,982.3
2557,603,19,18-03-2023,Paid,40.77
2558,458,17,30-12-2021,Shipped,859.42
2559,310,17,16-08-2022,Shipped,794.38
2560,179,30,19-05-2024,Paid,313.83
2561,539,21,12-04-2023,Shipped,914.4
2562,535,17,17-03-2024,Pending,798.87
2563,666,49,12-12-2021,Shipped,836.37
2564,928,41,16-07-2024,Paid,503.47
2565,222,25,15-06-2023,Pending,471.31
2566,161,30,15-02-2021,Paid,188.76
2567,31,36,07-06-2022,Pending,461.06
2568,442,39,25-06-2020,Failed,338.97
2569,709,19,07-04-2022,Paid,729.24
2570,17,29,02-02-2024,Paid,525.66
2571,200,14,02-12-2019,Paid,251.92
2572,539,39,02-01-2021,Failed,784.72
2573,772,41,01-07-2022,Pending,96.34
2574,474,49,21-09-2023,Refunded,855.85
2575,955,40,03-07-2024,Failed,132.5
2576,438,21,20-06-2021,Refunded,702.99
2577,972,12,27-07-2021,Pending,944.51
2578,641,15,25-08-2023,Refunded,434.84
2579,293,50,06-03-2024,Failed,739.59
2580,1000,23,27-03-2022,Shipped,857.54
2581,14,7,26-12-2019,Refunded,356.97
2582,467,38,30-03-2021,Failed,849.84
2583,371,25,24-03-2024,Shipped,688
2584,87,7,10-06-2023,Pending,349.95
2585,911,8,28-10-2021,Failed,874.98
2586,37,42,28-07-2022,Failed,43.11
2587,76,37,19-04-2023,Pending,583.35
2588,461,25,25-04-2024,Pending,576.7
2589,255,33,20-08-2023,Refunded,366.53
2590,383,17,08-02-2023,Failed,544.7
2591,644,24,03-01-2024,Pending,850.04
2592,321,28,31-03-2024,Refunded,33.06
2593,20,3,29-08-2023,Paid,179.06
2594,686,18,04-09-2023,Failed,268.91
2595,622,4,08-10-2020,Pending,145.09
2596,587,38,28-05-2024,Failed,86.99
2597,111,48,25-07-2023,Shipped,579.09
2598,970,14,19-01-2020,Paid,925.63
2599,53,9,11-12-2022,Failed,145.07
2600,505,27,16-04-2020,Shipped,589.26
2601,274,34,25-03-2021,Failed,463.34
2602,57,2,10-06-2023,Pending,601.57
2603,223,13,23-03-2022,Shipped,672.98
2604,650,11,30-06-2024,Failed,974.75
2605,998,43,14-05-2021,Pending,621.17
2606,592,15,17-11-2021,Pending,272.36
2607,607,34,06-06-2022,Failed,704.49
2608,787,4,06-11-2020,Refunded,275.38
2609,913,26,25-06-2024,Pending,76.36
2610,483,21,29-12-2019,Shipped,721.79
2611,938,26,29-11-2021,Paid,28.55
2612,659,27,01-01-2021,Failed,725.89
2613,475,6,15-03-2020,Paid,291.78
2614,504,37,08-08-2022,Failed,367.96
2615,684,40,31-10-2022,Paid,312.27
2616,741,11,02-01-2021,Refunded,484.96
2617,85,44,03-08-2024,Pending,716.3
2618,4,35,17-12-2023,Paid,246.33
2619,943,28,04-07-2022,Failed,454.68
2620,401,39,25-03-2021,Paid,799.11
2621,775,34,14-11-2021,Paid,136.75
2622,800,17,02-11-2019,Failed,502.62
2623,910,13,03-12-2022,Paid,746.16
2624,555,29,24-03-2023,Pending,525.93
2625,811,47,22-06-2020,Refunded,343.52
2626,102,24,26-03-2024,Refunded,630.99
2627,230,25,30-05-2021,Pending,158.42
2628,158,34,27-04-2021,Refunded,364.98
2629,616,33,27-04-2021,Pending,618.73
2630,746,16,14-02-2024,Paid,545.16
2631,156,4,25-07-2020,Pending,828.06
2632,55,46,05-11-2023,Paid,609.28
2633,777,18,22-09-2023,Shipped,270.32
2634,375,20,21-07-2022,Paid,146.06
2635,80,12,11-03-2021,Refunded,649.53
2636,510,36,03-02-2023,Paid,327.9
2637,780,9,09-01-2022,Paid,734.11
2638,448,6,29-10-2021,Pending,143.32
2639,111,3,12-08-2022,Refunded,453.63
2640,21,32,15-06-2024,Pending,470.26
2641,830,31,06-03-2021,Paid,347.11
2642,837,34,10-04-2024,Failed,409.69
2643,940,34,16-07-2022,Shipped,542.44
2644,875,18,17-06-2024,Refunded,62.34
2645,385,37,13-06-2021,Paid,568.36
2646,175,20,12-05-2020,Pending,966.19
2647,356,24,14-08-2021,Pending,702.08
2648,828,16,15-03-2022,Paid,605.25
2649,133,47,26-02-2020,Paid,927.43
2650,695,30,31-05-2022,Paid,641.38
2651,139,16,15-08-2021,Refunded,590.73
2652,903,25,01-04-2024,Paid,487.76
2653,513,16,28-05-2021,Pending,293.43
2654,771,12,16-06-2024,Pending,589.62
2655,100,31,26-03-2021,Pending,208.49
2656,918,45,14-05-2023,Refunded,498.65
2657,909,17,16-02-2020,Failed,538.53
2658,278,50,30-12-2021,Paid,190.18
2659,352,13,30-10-2019,Shipped,98.72
2660,633,25,22-12-2020,Paid,280.63
2661,988,47,14-05-2023,Failed,306.26
2662,112,4,20-11-2023,Refunded,110.76
2663,453,17,06-06-2023,Shipped,46.4
2664,123,23,02-10-2019,Shipped,483.78
2665,112,24,10-12-2019,Pending,544.11
2666,162,34,12-01-2024,Paid,150.79
2667,988,40,13-02-2020,Pending,709.84
2668,215,40,26-12-2019,Refunded,119.71
2669,130,3,13-02-2023,Paid,691.61
2670,411,46,05-10-2022,Shipped,748.68
2671,614,42,03-07-2020,Shipped,102.74
2672,854,22,05-04-2023,Pending,858.82
2673,461,32,29-10-2019,Failed,839.83
2674,386,28,05-10-2019,Refunded,884.87
2675,661,29,12-11-2019,Pending,247.76
2676,912,41,09-09-2022,Pending,489.78
2677,120,17,16-07-2020,Shipped,447.21
2678,876,10,30-06-2023,Refunded,786.07
2679,908,19,15-09-2022,Failed,411.1
2680,372,13,07-05-2022,Pending,567.78
2681,427,6,17-06-2021,Shipped,924.45
2682,264,26,25-01-2021,Refunded,655.82
2683,375,30,09-11-2021,Failed,826.96
2684,227,33,31-07-2023,Shipped,355.99
2685,346,42,07-08-2024,Failed,381.76
2686,470,28,04-12-2021,Refunded,93.44
2687,276,4,25-09-2022,Shipped,850.12
2688,894,33,03-06-2022,Failed,367.62
2689,702,18,16-12-2021,Shipped,809.08
2690,978,12,24-10-2019,Refunded,366.1
2691,47,17,27-12-2022,Shipped,958.8
2692,800,19,07-08-2020,Failed,712.42
2693,653,37,05-05-2024,Refunded,159.77
2694,858,16,04-01-2021,Refunded,740.36
2695,934,39,30-09-2019,Shipped,624.53
2696,574,35,16-09-2019,Refunded,986.11
2697,218,35,07-01-2023,Paid,327.34
2698,327,16,24-06-2024,Failed,167.04
2699,835,20,29-07-2021,Paid,540.72
2700,80,21,21-02-2022,Refunded,823.96
2701,930,11,24-06-2022,Refunded,952.85
2702,600,28,14-03-2023,Pending,863.21
2703,25,22,11-09-2019,Refunded,941
2704,715,42,08-02-2021,Failed,675.76
2705,96,35,06-04-2024,Pending,337.86
2706,108,45,14-05-2022,Pending,963.25
2707,555,24,05-06-2021,Failed,814.82
2708,202,16,13-06-2024,Shipped,706.77
2709,310,43,25-11-2019,Refunded,900.94
2710,454,42,02-10-2022,Shipped,909.07
2711,273,7,22-09-2021,Refunded,165.78
2712,604,15,23-11-2022,Shipped,321.16
2713,774,19,02-05-2021,Refunded,128.89
2714,52,9,14-11-2019,Refunded,929.29
2715,694,36,25-01-2020,Failed,682.37
2716,342,25,23-08-2020,Paid,641.41
2717,606,35,18-08-2021,Paid,833.59
2718,698,7,10-12-2020,Paid,355.78
2719,583,27,10-01-2024,Pending,991.21
2720,751,31,29-12-2022,Pending,440.46
2721,580,17,08-08-2023,Paid,152.34
2722,416,29,25-01-2022,Pending,478.75
2723,167,49,03-11-2023,Refunded,830.94
2724,902,31,14-06-2021,Pending,907.45
2725,79,7,29-11-2020,Refunded,687.92
2726,725,36,26-11-2021,Pending,519.21
2727,153,33,28-07-2022,Failed,396.86
2728,467,27,20-06-2022,Failed,689.24
2729,683,11,04-09-2020,Failed,292.58
2730,986,3,05-04-2023,Refunded,336.76
2731,273,48,26-03-2024,Paid,697.07
2732,492,30,27-05-2023,Shipped,874.47
2733,116,49,17-11-2020,Pending,926.98
2734,902,20,14-05-2020,Refunded,913.55
2735,612,9,09-02-2023,Shipped,413.83
2736,932,37,08-12-2019,Failed,495.24
2737,45,46,04-08-2022,Shipped,786.23
2738,121,38,01-10-2019,Shipped,928.35
2739,914,10,05-05-2024,Refunded,748.04
2740,866,33,21-01-2020,Failed,258.57
2741,132,28,18-01-2023,Paid,145.2
2742,435,22,05-08-2020,Shipped,349.89
2743,269,8,24-10-2022,Pending,85.69
2744,189,28,02-08-2021,Failed,448.32
2745,608,16,24-01-2024,Paid,434.75
2746,361,37,06-03-2023,Refunded,341.78
2747,564,13,05-06-2021,Pending,922.89
2748,137,20,21-07-2021,Refunded,887.43
2749,845,40,25-09-2023,Failed,859.48
2750,831,38,19-01-2024,Paid,569
2751,592,38,26-08-2023,Paid,312.11
2752,559,9,26-08-2020,Paid,379.1
2753,389,11,27-07-2023,Paid,699.24
2754,248,47,29-12-2023,Pending,339.12
2755,157,24,18-03-2024,Failed,993.84
2756,540,23,15-03-2022,Pending,604.48
2757,857,24,14-07-2021,Pending,241.51
2758,597,3,27-06-2021,Failed,206.42
2759,423,45,04-04-2022,Failed,197.46
2760,6,31,10-12-2019,Failed,477.75
2761,401,44,18-04-2023,Pending,204.91
2762,286,27,10-08-2021,Paid,581.32
2763,751,8,31-01-2022,Failed,63.27
2764,689,15,13-12-2020,Shipped,576.89
2765,610,29,13-10-2021,Refunded,819.75
2766,47,46,25-09-2021,Pending,986.19
2767,258,29,17-11-2022,Failed,245.01
2768,112,49,21-02-2021,Paid,713.34
2769,47,14,09-04-2022,Failed,461.82
2770,563,20,23-11-2021,Shipped,157.67
2771,942,34,02-07-2024,Pending,282.8
2772,607,40,10-07-2021,Paid,114.52
2773,539,16,14-01-2022,Paid,715.35
2774,966,2,12-09-2020,Pending,619.48
2775,175,17,07-12-2019,Refunded,59.95
2776,488,10,04-03-2022,Pending,117.68
2777,730,6,06-09-2020,Refunded,849.95
2778,610,1,21-03-2023,Refunded,393.84
2779,325,9,26-09-2020,Refunded,302
2780,538,43,12-05-2024,Refunded,66.14
2781,814,9,08-08-2022,Failed,784.43
2782,701,42,17-04-2022,Shipped,432.7
2783,193,10,24-04-2023,Paid,484.98
2784,642,19,30-03-2020,Paid,799.98
2785,366,13,02-03-2024,Failed,383.96
2786,707,20,03-02-2024,Refunded,983.43
2787,42,7,15-05-2022,Shipped,385.56
2788,792,41,26-03-2023,Pending,587.54
2789,230,30,21-07-2020,Pending,963.22
2790,274,40,18-07-2021,Paid,275.76
2791,869,14,28-03-2023,Failed,593.99
2792,97,41,29-01-2024,Refunded,266.27
2793,383,16,19-12-2020,Paid,796.31
2794,757,16,04-11-2020,Paid,831.15
2795,348,49,02-10-2021,Pending,828.86
2796,539,50,03-09-2021,Paid,860.85
2797,991,41,30-06-2024,Paid,349.67
2798,733,37,20-01-2020,Failed,486.96
2799,825,23,15-12-2020,Failed,365.71
2800,358,8,13-10-2023,Pending,97.83
2801,396,35,23-03-2022,Paid,554.58
2802,294,44,29-08-2019,Failed,528.72
2803,994,15,10-10-2023,Pending,48.42
2804,535,28,11-11-2019,Pending,554.25
2805,607,9,04-10-2022,Paid,950.41
2806,886,4,10-07-2022,Paid,376.44
2807,449,1,24-10-2022,Pending,277.92
2808,114,15,17-04-2021,Failed,398.05
2809,854,25,15-11-2022,Shipped,750.39
2810,325,40,07-12-2023,Pending,428.74
2811,723,10,23-05-2021,Paid,149.17
2812,332,41,01-03-2021,Failed,914.43
2813,557,42,06-04-2024,Failed,426.65
2814,326,41,07-06-2024,Paid,204.56
2815,207,22,07-11-2019,Refunded,467.45
2816,518,50,30-07-2022,Shipped,792.15
2817,714,49,19-06-2024,Refunded,490.57
2818,710,10,20-09-2022,Pending,36.48
2819,231,15,31-01-2024,Refunded,345.7
2820,325,3,22-05-2021,Paid,467.95
2821,905,18,27-07-2023,Pending,573.69
2822,701,19,26-03-2021,Shipped,646.44
2823,479,6,08-04-2022,Shipped,509.67
2824,196,26,29-03-2024,Pending,596.24
2825,452,39,05-12-2023,Shipped,872.39
2826,404,46,25-05-2023,Shipped,33.82
2827,681,28,19-06-2023,Pending,13.05
2828,657,45,01-02-2023,Shipped,120.3
2829,147,42,04-01-2022,Paid,34.16
2830,889,11,19-07-2024,Pending,162.47
2831,391,46,06-04-2022,Shipped,548.21
2832,82,46,23-09-2023,Shipped,188.05
2833,153,43,18-01-2020,Refunded,807.11
2834,104,42,08-11-2022,Refunded,299.47
2835,744,50,04-02-2022,Paid,284.7
2836,110,15,04-01-2021,Pending,734.58
2837,957,14,26-06-2020,Shipped,513.42
2838,982,45,11-05-2024,Paid,518.65
2839,846,23,20-09-2023,Pending,183.16
2840,961,36,05-05-2021,Pending,359.83
2841,260,34,28-10-2022,Failed,813.32
2842,343,48,31-10-2022,Paid,870.15
2843,227,20,04-12-2020,Refunded,23.76
2844,683,14,30-07-2020,Pending,670.39
2845,998,38,13-09-2020,Pending,478.41
2846,431,9,11-12-2023,Shipped,105.12
2847,337,13,02-11-2020,Refunded,192.69
2848,88,36,06-10-2023,Paid,890.12
2849,201,42,09-03-2020,Shipped,627
2850,303,31,26-10-2022,Refunded,116.62
2851,740,27,13-12-2019,Refunded,40.72
2852,302,21,13-01-2023,Paid,691.98
2853,831,22,29-04-2021,Paid,149.34
2854,430,1,15-05-2020,Shipped,447.64
2855,134,26,27-04-2024,Refunded,590.52
2856,645,32,29-04-2021,Shipped,19.72
2857,339,13,18-11-2022,Shipped,674.94
2858,185,36,04-10-2022,Paid,282.53
2859,876,50,27-06-2022,Paid,929.01
2860,373,38,28-05-2021,Failed,407.33
2861,540,11,15-07-2024,Failed,364.25
2862,445,28,17-10-2023,Paid,602.65
2863,268,42,17-05-2020,Pending,51.32
2864,788,40,30-08-2019,Refunded,91.23
2865,592,8,08-03-2023,Shipped,482.37
2866,26,48,03-06-2022,Refunded,503.76
2867,90,33,19-09-2023,Pending,331.33
2868,332,3,04-06-2024,Refunded,737.03
2869,4,27,16-09-2019,Paid,21.89
2870,706,1,14-03-2023,Failed,617.8
2871,160,21,01-10-2019,Failed,194.46
2872,167,34,23-08-2022,Refunded,545.06
2873,294,44,29-12-2021,Paid,994.19
2874,631,27,29-09-2019,Refunded,335.47
2875,19,48,07-07-2020,Pending,104.12
2876,247,45,13-12-2020,Paid,781.12
2877,147,37,20-04-2022,Pending,645.49
2878,191,23,06-01-2022,Paid,514.25
2879,496,29,27-11-2019,Pending,532.4
2880,141,20,24-12-2022,Refunded,142.68
2881,27,40,05-07-2023,Refunded,703.19
2882,225,14,24-03-2021,Pending,345.27
2883,654,45,23-10-2021,Pending,108.57
2884,953,1,27-11-2022,Paid,912.88
2885,301,24,07-10-2021,Shipped,264.66
2886,492,30,17-09-2022,Pending,404.65
2887,953,46,25-08-2022,Pending,362.22
2888,415,18,25-12-2023,Failed,841.27
2889,241,5,04-10-2023,Shipped,610.22
2890,792,40,06-07-2020,Failed,736.38
2891,864,5,17-03-2022,Failed,756.76
2892,737,20,20-06-2022,Paid,915.84
2893,348,20,05-09-2021,Failed,815.61
2894,385,32,21-08-2021,Pending,171.66
2895,207,27,08-07-2021,Refunded,833.96
2896,878,34,10-02-2021,Paid,634.71
2897,148,46,24-08-2020,Failed,207.35
2898,338,2,14-08-2023,Refunded,107.47
2899,769,26,07-02-2024,Refunded,323.11
2900,586,15,16-07-2020,Failed,721.75
2901,911,42,25-05-2022,Paid,436.65
2902,387,42,12-03-2023,Shipped,461.85
2903,514,50,03-09-2019,Shipped,388.9
2904,163,18,14-11-2021,Refunded,661.87
2905,927,13,26-03-2024,Shipped,458.56
2906,254,38,12-11-2021,Shipped,407.87
2907,633,7,18-02-2022,Failed,949.48
2908,780,8,28-10-2020,Pending,781.76
2909,718,21,23-11-2023,Refunded,413.64
2910,42,22,14-11-2021,Pending,949.69
2911,512,11,12-03-2022,Failed,679.26
2912,907,49,02-01-2021,Failed,301.89
2913,830,13,18-11-2019,Failed,775.08
2914,380,1,26-11-2021,Paid,98.15
2915,601,20,28-08-2022,Shipped,761.89
2916,642,2,10-08-2022,Refunded,725.68
2917,919,47,08-07-2022,Refunded,430.6
2918,410,26,24-12-2023,Paid,564.79
2919,900,12,07-06-2024,Shipped,260.39
2920,743,7,20-10-2021,Shipped,710.55
2921,873,28,28-04-2023,Refunded,646.74
2922,354,12,06-01-2024,Paid,686.6
2923,811,26,17-12-2019,Shipped,426.55
2924,233,1,11-11-2021,Pending,158.26
2925,342,2,28-02-2024,Failed,891.67
2926,625,37,06-07-2022,Refunded,687.39
2927,565,15,25-10-2020,Failed,247.55
2928,870,14,28-07-2020,Pending,791.28
2929,737,8,21-11-2021,Refunded,550.2
2930,675,16,07-03-2024,Failed,776.37
2931,146,2,22-10-2022,Paid,567.12
2932,434,46,30-11-2023,Paid,791.6
2933,526,50,18-07-2024,Failed,998.46
2934,762,1,01-03-2022,Refunded,811.76
2935,437,31,28-03-2020,Shipped,474.89
2936,147,14,21-04-2022,Failed,216.08
2937,636,37,28-10-2019,Paid,645.31
2938,636,33,14-02-2024,Failed,153.44
2939,8,17,29-03-2023,Paid,685.5
2940,154,41,07-12-2019,Shipped,673.3
2941,283,26,05-01-2024,Shipped,592.27
2942,32,36,09-09-2023,Refunded,933.55
2943,753,22,17-03-2024,Failed,306.3
2944,705,12,27-01-2023,Paid,865.28
2945,868,35,21-06-2023,Refunded,704.2
2946,183,50,19-04-2023,Pending,287.49
2947,337,27,27-07-2023,Shipped,841.57
2948,72,41,30-09-2023,Failed,150.2
2949,479,49,21-06-2022,Failed,974.23
2950,916,22,03-01-2023,Failed,704.56
2951,835,33,26-04-2023,Failed,363.32
2952,863,48,15-10-2021,Paid,882.7
2953,107,46,04-09-2019,Refunded,105.64
2954,993,6,13-05-2023,Refunded,11.52
2955,977,19,19-11-2021,Paid,779.41
2956,998,13,09-02-2024,Refunded,665.55
2957,403,35,16-04-2020,Failed,610.45
2958,592,20,05-07-2021,Failed,279.1
2959,885,14,15-03-2022,Shipped,892.26
2960,184,44,09-10-2021,Failed,667.71
2961,76,42,08-06-2020,Paid,701.95
2962,22,1,21-05-2024,Refunded,300.88
2963,879,34,22-09-2021,Failed,813.43
2964,305,30,20-10-2019,Shipped,544.6
2965,635,19,11-03-2022,Shipped,540.72
2966,763,46,25-03-2024,Shipped,519.93
2967,104,46,11-07-2023,Paid,411.88
2968,866,19,31-08-2020,Failed,958.31
2969,264,26,21-09-2023,Paid,744.37
2970,68,28,08-05-2020,Pending,760.17
2971,996,10,31-08-2023,Paid,651.23
2972,512,34,15-09-2019,Paid,517.48
2973,810,31,19-07-2023,Pending,580.57
2974,204,28,12-11-2020,Pending,506.06
2975,345,40,11-06-2023,Failed,627.1
2976,106,25,29-10-2020,Refunded,226.79
2977,106,19,10-11-2020,Paid,341.23
2978,14,17,12-09-2021,Failed,726.1
2979,360,7,29-07-2021,Refunded,77.73
2980,934,40,14-11-2021,Refunded,17.46
2981,853,17,02-08-2023,Pending,804.81
2982,307,11,31-01-2020,Shipped,672.46
2983,345,13,19-08-2021,Paid,948.48
2984,549,16,14-04-2023,Shipped,843.59
2985,8,3,08-08-2023,Paid,243.95
2986,896,27,15-06-2021,Refunded,705.72
2987,894,1,06-05-2022,Refunded,313.08
2988,475,43,13-10-2020,Failed,665.63
2989,988,24,12-06-2021,Failed,127.14
2990,216,5,08-12-2021,Failed,642.21
2991,424,7,06-06-2024,Failed,500.85
2992,619,6,08-03-2023,Failed,870.39
2993,841,42,20-08-2023,Failed,774.47
2994,13,6,21-05-2020,Paid,32.27
2995,121,47,15-09-2020,Paid,466.52
2996,868,1,24-02-2023,Failed,812.77
2997,565,24,20-07-2020,Paid,722.06
2998,137,31,01-04-2020,Failed,503.5
2999,990,36,30-03-2020,Paid,965.03
3000,233,10,02-12-2021,Failed,376.17
3001,703,6,26-11-2021,Pending,748.85
3002,324,24,28-10-2020,Failed,668.73
3003,869,10,13-07-2024,Refunded,44.6
3004,627,26,28-06-2023,Refunded,798.84
3005,112,44,17-05-2023,Shipped,632.15
3006,372,11,02-05-2023,Shipped,593.22
3007,59,22,19-07-2021,Shipped,532.21
3008,560,14,13-03-2024,Shipped,167.44
3009,399,3,10-02-2022,Refunded,310.08
3010,752,14,07-07-2022,Refunded,229.7
3011,818,20,24-11-2022,Paid,960.85
3012,400,6,26-08-2023,Pending,213.09
3013,291,11,26-02-2020,Refunded,924.7
3014,664,4,04-11-2021,Pending,836.91
3015,662,37,15-03-2022,Shipped,466.32
3016,52,49,04-12-2020,Pending,360
3017,172,27,29-01-2020,Failed,101.18
3018,360,39,30-06-2024,Paid,962.44
3019,923,9,12-06-2023,Failed,122.35
3020,384,25,28-11-2022,Refunded,313.65
3021,415,22,26-06-2023,Paid,324.89
3022,740,13,15-07-2023,Paid,525.23
3023,912,5,27-08-2021,Refunded,14.77
3024,620,9,04-06-2023,Paid,94.19
3025,572,39,14-01-2021,Pending,811.61
3026,10,15,09-02-2022,Paid,203.08
3027,779,49,30-01-2020,Shipped,458.33
3028,458,27,30-01-2024,Paid,683.24
3029,820,42,02-07-2022,Failed,426.87
3030,905,17,17-03-2022,Failed,456.22
3031,599,31,15-07-2021,Shipped,823.31
3032,224,21,10-11-2020,Pending,414.56
3033,224,8,15-08-2021,Failed,502.72
3034,860,44,22-01-2024,Paid,333.78
3035,486,13,16-02-2020,Shipped,837.81
3036,942,21,21-05-2022,Refunded,240.82
3037,406,37,15-12-2022,Shipped,853.45
3038,766,3,15-04-2020,Paid,694.79
3039,175,1,09-07-2024,Failed,305.05
3040,791,19,21-02-2024,Paid,600.07
3041,489,50,18-12-2019,Shipped,412.7
3042,594,16,08-01-2022,Paid,972.51
3043,207,4,17-01-2023,Shipped,589.69
3044,261,12,22-04-2024,Pending,699.65
3045,220,6,06-12-2022,Refunded,28.11
3046,664,30,28-01-2020,Failed,565.76
3047,27,26,19-07-2023,Refunded,637.95
3048,105,12,10-10-2019,Paid,34.92
3049,191,18,04-07-2022,Pending,848.84
3050,616,21,28-04-2021,Shipped,864.19
3051,540,42,03-05-2024,Paid,275.13
3052,401,35,30-03-2022,Paid,244.42
3053,534,5,09-05-2023,Shipped,707.45
3054,323,48,12-04-2022,Failed,439.8
3055,438,4,23-10-2022,Pending,109.63
3056,665,14,21-11-2022,Paid,955.03
3057,706,42,22-04-2023,Paid,965.35
3058,60,39,26-07-2023,Pending,490.93
3059,64,13,09-05-2024,Pending,848.62
3060,82,38,26-02-2023,Failed,509.68
3061,822,35,05-10-2019,Pending,311.83
3062,92,6,31-12-2020,Refunded,175.61
3063,97,49,20-10-2021,Paid,130.59
3064,683,23,05-05-2024,Pending,775.54
3065,851,50,02-05-2024,Shipped,781.39
3066,765,33,20-11-2019,Failed,281.35
3067,652,28,19-02-2024,Shipped,15.37
3068,585,34,01-10-2022,Shipped,738.64
3069,654,15,22-12-2021,Shipped,726.43
3070,76,9,12-04-2023,Refunded,575.09
3071,486,5,10-06-2024,Pending,752.72
3072,23,49,24-06-2021,Refunded,247.61
3073,143,5,06-12-2019,Pending,722.99
3074,12,30,03-06-2021,Paid,742.79
3075,525,35,24-01-2023,Pending,797.48
3076,765,4,26-08-2019,Pending,232.63
3077,678,2,03-01-2022,Failed,89.09
3078,879,41,05-06-2023,Paid,922.36
3079,220,3,07-03-2020,Pending,787.4
3080,595,39,24-03-2023,Shipped,732.64
3081,183,1,24-02-2020,Paid,364.5
3082,475,22,22-11-2023,Shipped,377.95
3083,638,38,09-10-2021,Failed,322.76
3084,331,23,06-03-2021,Paid,998.65
3085,460,7,30-03-2020,Pending,453.08
3086,238,15,12-07-2022,Paid,18.38
3087,466,17,09-03-2022,Failed,333.45
3088,201,25,30-06-2021,Pending,394.55
3089,103,39,08-02-2020,Pending,801.19
3090,655,48,10-04-2023,Failed,94.91
3091,457,37,07-12-2019,Paid,690.06
3092,38,42,11-12-2023,Refunded,697.9
3093,224,46,28-07-2023,Pending,651.91
3094,609,11,01-12-2021,Failed,772.25
3095,29,15,27-12-2022,Shipped,629.17
3096,604,46,28-08-2022,Failed,796.19
3097,915,5,14-12-2021,Refunded,978.34
3098,612,48,26-08-2019,Paid,181.32
3099,184,43,06-02-2020,Pending,616.79
3100,759,46,04-01-2024,Refunded,248.19
3101,878,34,24-06-2024,Refunded,224.65
3102,956,34,16-08-2023,Refunded,678.13
3103,748,32,06-12-2021,Shipped,732.83
3104,505,6,15-07-2022,Paid,956.73
3105,287,2,17-06-2022,Paid,801.42
3106,202,40,06-02-2023,Pending,934.58
3107,943,20,12-05-2020,Refunded,431.98
3108,41,43,08-08-2023,Failed,918.94
3109,863,37,05-11-2019,Pending,871.02
3110,221,24,28-11-2020,Failed,821.5
3111,137,41,05-06-2021,Failed,252.56
3112,423,23,13-02-2021,Paid,18.39
3113,239,38,03-09-2023,Refunded,987.88
3114,169,33,31-08-2023,Shipped,838.78
3115,275,34,14-11-2019,Shipped,876.66
3116,143,42,24-07-2020,Pending,149.62
3117,561,13,13-11-2023,Shipped,997.68
3118,395,40,13-02-2022,Failed,805.92
3119,878,33,04-08-2024,Paid,296.51
3120,849,47,28-07-2024,Refunded,92.59
3121,941,39,09-09-2023,Refunded,496.5
3122,876,10,10-07-2021,Paid,762.99
3123,705,25,18-12-2020,Shipped,492.05
3124,333,20,11-11-2020,Failed,597.71
3125,518,25,20-05-2021,Paid,679.92
3126,836,25,13-11-2022,Paid,40.43
3127,195,29,01-03-2022,Paid,163.28
3128,292,49,30-06-2021,Refunded,373.48
3129,612,13,11-05-2020,Pending,701.16
3130,701,5,29-08-2021,Shipped,970.36
3131,950,40,01-09-2023,Shipped,420.73
3132,138,4,02-03-2020,Shipped,642.57
3133,737,21,23-02-2022,Paid,572.62
3134,79,40,10-10-2019,Failed,338.18
3135,685,12,01-10-2023,Paid,667.1
3136,373,5,21-03-2021,Shipped,791.56
3137,198,29,18-06-2020,Refunded,814.58
3138,698,13,22-08-2021,Shipped,436.8
